Year,Month,Day,Hour,Minute,Total PV Output (kW)
2012,1,20,22,0,0
2012,1,20,22,30,0
2012,1,20,23,0,0
2012,1,20,23,30,0
2012,1,21,0,0,0
2012,1,21,0,30,0
2012,1,21,1,0,0
2012,1,21,1,30,0
2012,1,21,2,0,0
2012,1,21,2,30,0
2012,1,21,3,0,0
2012,1,21,3,30,0
2012,1,21,4,0,0
2012,1,21,4,30,0
2012,1,21,5,0,0
2012,1,21,5,30,0
2012,1,21,6,0,0
2012,1,21,6,30,0
2012,1,21,7,0,14.17761346
2012,1,21,7,30,182.0395974
2012,1,21,8,0,447.4585678
2012,1,21,8,30,355.9989242
2012,1,21,9,0,894.9700572
2012,1,21,9,30,2478.001844
2012,1,21,10,0,1693.386481
2012,1,21,10,30,12115.77131
2012,1,21,11,0,7345.021374
2012,1,21,11,30,6453.704104
2012,1,21,12,0,7933.286937
2012,1,21,12,30,7374.382603
2012,1,21,13,0,11468.17988
2012,1,21,13,30,10762.13497
2012,1,21,14,0,12225.45232
2012,1,21,14,30,11441.71209
2012,1,21,15,0,12808.92884
2012,1,21,15,30,14543.59013
2012,1,21,16,0,11733.37578
2012,1,21,16,30,5918.111303
2012,1,21,17,0,142.7888422
2012,1,21,17,30,0
2012,1,21,18,0,0
2012,1,21,18,30,0
2012,1,21,19,0,0
2012,1,21,19,30,0
2012,1,21,20,0,0
2012,1,21,20,30,0
2012,1,21,21,0,0
2012,1,21,21,30,0
2012,1,21,22,0,0
2012,1,21,22,30,0
2012,1,21,23,0,0
2012,1,21,23,30,0
2012,1,22,0,0,0
2012,1,22,0,30,0
2012,1,22,1,0,0
2012,1,22,1,30,0
2012,1,22,2,0,0
2012,1,22,2,30,0
2012,1,22,3,0,0
2012,1,22,3,30,0
2012,1,22,4,0,0
2012,1,22,4,30,0
2012,1,22,5,0,0
2012,1,22,5,30,0
2012,1,22,6,0,0
2012,1,22,6,30,0
2012,1,22,7,0,126.021425
2012,1,22,7,30,2565.837937
2012,1,22,8,0,5694.083453
2012,1,22,8,30,7362.395761
2012,1,22,9,0,12992.80339
2012,1,22,9,30,14515.57641
2012,1,22,10,0,15034.98029
2012,1,22,10,30,15956.36524
2012,1,22,11,0,20112.02025
2012,1,22,11,30,19375.01202
2012,1,22,12,0,19620.18364
2012,1,22,12,30,20925.91641
2012,1,22,13,0,21158.14928
2012,1,22,13,30,21093.26918
2012,1,22,14,0,20153.16092
2012,1,22,14,30,22370.5201
2012,1,22,15,0,22621.71147
2012,1,22,15,30,24746.64904
2012,1,22,16,0,21568.38423
2012,1,22,16,30,10383.27863
2012,1,22,17,0,547.9278209
2012,1,22,17,30,0
2012,1,22,18,0,0
2012,1,22,18,30,0
2012,1,22,19,0,0
2012,1,22,19,30,0
2012,1,22,20,0,0
2012,1,22,20,30,0
2012,1,22,21,0,0
2012,1,22,21,30,0
2012,1,22,22,0,0
2012,1,22,22,30,0
2012,1,22,23,0,0
2012,1,22,23,30,0
2012,1,23,0,0,0
2012,1,23,0,30,0
2012,1,23,1,0,0
2012,1,23,1,30,0
2012,1,23,2,0,0
2012,1,23,2,30,0
2012,1,23,3,0,0
2012,1,23,3,30,0
2012,1,23,4,0,0
2012,1,23,4,30,0
2012,1,23,5,0,0
2012,1,23,5,30,0
2012,1,23,6,0,0
2012,1,23,6,30,0
2012,1,23,7,0,85.92810877
2012,1,23,7,30,879.00029
2012,1,23,8,0,1984.239047
2012,1,23,8,30,994.840161
2012,1,23,9,0,2762.038906
2012,1,23,9,30,1338.570033
2012,1,23,10,0,1953.564839
2012,1,23,10,30,3154.743351
2012,1,23,11,0,3387.831353
2012,1,23,11,30,5988.44976
2012,1,23,12,0,3286.151719
2012,1,23,12,30,2498.050776
2012,1,23,13,0,4039.376812
2012,1,23,13,30,3563.1346
2012,1,23,14,0,2183.307454
2012,1,23,14,30,2169.352718
2012,1,23,15,0,1163.471317
2012,1,23,15,30,2539.141599
2012,1,23,16,0,6537.643418
2012,1,23,16,30,5848.747308
2012,1,23,17,0,236.8554781
2012,1,23,17,30,0
2012,1,23,18,0,0
2012,1,23,18,30,0
2012,1,23,19,0,0
2012,1,23,19,30,0
2012,1,23,20,0,0
2012,1,23,20,30,0
2012,1,23,21,0,0
2012,1,23,21,30,0
2012,1,23,22,0,0
2012,1,23,22,30,0
2012,1,23,23,0,0
2012,1,23,23,30,0
2012,1,24,0,0,0
2012,1,24,0,30,0
2012,1,24,1,0,0
2012,1,24,1,30,0
2012,1,24,2,0,0
2012,1,24,2,30,0
2012,1,24,3,0,0
2012,1,24,3,30,0
2012,1,24,4,0,0
2012,1,24,4,30,0
2012,1,24,5,0,0
2012,1,24,5,30,0
2012,1,24,6,0,0
2012,1,24,6,30,0
2012,1,24,7,0,308.9250074
2012,1,24,7,30,4848.090531
2012,1,24,8,0,8938.050697
2012,1,24,8,30,15808.88626
2012,1,24,9,0,19866.79619
2012,1,24,9,30,22224.98893
2012,1,24,10,0,22747.73575
2012,1,24,10,30,22953.01414
2012,1,24,11,0,23332.91776
2012,1,24,11,30,24341.60911
2012,1,24,12,0,25726.87461
2012,1,24,12,30,26975.1461
2012,1,24,13,0,25271.43126
2012,1,24,13,30,25642.34923
2012,1,24,14,0,20673.27542
2012,1,24,14,30,21350.90149
2012,1,24,15,0,18073.56955
2012,1,24,15,30,15769.49768
2012,1,24,16,0,19746.62134
2012,1,24,16,30,11480.6658
2012,1,24,17,0,523.8414733
2012,1,24,17,30,0
2012,1,24,18,0,0
2012,1,24,18,30,0
2012,1,24,19,0,0
2012,1,24,19,30,0
2012,1,24,20,0,0
2012,1,24,20,30,0
2012,1,24,21,0,0
2012,1,24,21,30,0
2012,1,24,22,0,0
2012,1,24,22,30,0
2012,1,24,23,0,0
2012,1,24,23,30,0
2012,1,25,0,0,0
2012,1,25,0,30,0
2012,1,25,1,0,0
2012,1,25,1,30,0
2012,1,25,2,0,0
2012,1,25,2,30,0
2012,1,25,3,0,0
2012,1,25,3,30,0
2012,1,25,4,0,0
2012,1,25,4,30,0
2012,1,25,5,0,0
2012,1,25,5,30,0
2012,1,25,6,0,0
2012,1,25,6,30,0
2012,1,25,7,0,601.9739204
2012,1,25,7,30,11133.94614
2012,1,25,8,0,22202.44318
2012,1,25,8,30,27261.96666
2012,1,25,9,0,28745.05321
2012,1,25,9,30,29186.43577
2012,1,25,10,0,28718.5492
2012,1,25,10,30,28074.11736
2012,1,25,11,0,27357.93863
2012,1,25,11,30,26874.51853
2012,1,25,12,0,26472.83382
2012,1,25,12,30,26684.63339
2012,1,25,13,0,27073.032
2012,1,25,13,30,27674.42162
2012,1,25,14,0,28196.39642
2012,1,25,14,30,28535.76882
2012,1,25,15,0,28060.17977
2012,1,25,15,30,26374.67795
2012,1,25,16,0,22791.58915
2012,1,25,16,30,11502.94525
2012,1,25,17,0,919.9380489
2012,1,25,17,30,0
2012,1,25,18,0,0
2012,1,25,18,30,0
2012,1,25,19,0,0
2012,1,25,19,30,0
2012,1,25,20,0,0
2012,1,25,20,30,0
2012,1,25,21,0,0
2012,1,25,21,30,0
2012,1,25,22,0,0
2012,1,25,22,30,0
2012,1,25,23,0,0
2012,1,25,23,30,0
2012,1,26,0,0,0
2012,1,26,0,30,0
2012,1,26,1,0,0
2012,1,26,1,30,0
2012,1,26,2,0,0
2012,1,26,2,30,0
2012,1,26,3,0,0
2012,1,26,3,30,0
2012,1,26,4,0,0
2012,1,26,4,30,0
2012,1,26,5,0,0
2012,1,26,5,30,0
2012,1,26,6,0,0
2012,1,26,6,30,0
2012,1,26,7,0,858.7816712
2012,1,26,7,30,11372.46443
2012,1,26,8,0,23139.88701
2012,1,26,8,30,26909.19079
2012,1,26,9,0,28571.53586
2012,1,26,9,30,28683.59239
2012,1,26,10,0,28152.52837
2012,1,26,10,30,27495.81434
2012,1,26,11,0,26786.28674
2012,1,26,11,30,26309.6666
2012,1,26,12,0,25986.27426
2012,1,26,12,30,26216.65423
2012,1,26,13,0,26631.34964
2012,1,26,13,30,27438.07175
2012,1,26,14,0,28111.54729
2012,1,26,14,30,28556.57789
2012,1,26,15,0,28278.90951
2012,1,26,15,30,26730.24727
2012,1,26,16,0,23289.40415
2012,1,26,16,30,12130.54368
2012,1,26,17,0,1114.075536
2012,1,26,17,30,0
2012,1,26,18,0,0
2012,1,26,18,30,0
2012,1,26,19,0,0
2012,1,26,19,30,0
2012,1,26,20,0,0
2012,1,26,20,30,0
2012,1,26,21,0,0
2012,1,26,21,30,0
2012,1,26,22,0,0
2012,1,26,22,30,0
2012,1,26,23,0,0
2012,1,26,23,30,0
2012,1,27,0,0,0
2012,1,27,0,30,0
2012,1,27,1,0,0
2012,1,27,1,30,0
2012,1,27,2,0,0
2012,1,27,2,30,0
2012,1,27,3,0,0
2012,1,27,3,30,0
2012,1,27,4,0,0
2012,1,27,4,30,0
2012,1,27,5,0,0
2012,1,27,5,30,0
2012,1,27,6,0,0
2012,1,27,6,30,0
2012,1,27,7,0,386.4154224
2012,1,27,7,30,8366.75516
2012,1,27,8,0,10636.54378
2012,1,27,8,30,17302.61107
2012,1,27,9,0,18281.87182
2012,1,27,9,30,28492.89554
2012,1,27,10,0,29006.17164
2012,1,27,10,30,25519.69902
2012,1,27,11,0,25114.44212
2012,1,27,11,30,22381.96098
2012,1,27,12,0,23864.76995
2012,1,27,12,30,25163.90348
2012,1,27,13,0,26402.69802
2012,1,27,13,30,26930.12635
2012,1,27,14,0,24808.27749
2012,1,27,14,30,21632.59943
2012,1,27,15,0,23821.21501
2012,1,27,15,30,27498.7888
2012,1,27,16,0,23788.77608
2012,1,27,16,30,12591.57692
2012,1,27,17,0,1447.407282
2012,1,27,17,30,0
2012,1,27,18,0,0
2012,1,27,18,30,0
2012,1,27,19,0,0
2012,1,27,19,30,0
2012,1,27,20,0,0
2012,1,27,20,30,0
2012,1,27,21,0,0
2012,1,27,21,30,0
2012,1,27,22,0,0
2012,1,27,22,30,0
2012,1,27,23,0,0
2012,1,27,23,30,0
2012,1,28,0,0,0
2012,1,28,0,30,0
2012,1,28,1,0,0
2012,1,28,1,30,0
2012,1,28,2,0,0
2012,1,28,2,30,0
2012,1,28,3,0,0
2012,1,28,3,30,0
2012,1,28,4,0,0
2012,1,28,4,30,0
2012,1,28,5,0,0
2012,1,28,5,30,0
2012,1,28,6,0,0
2012,1,28,6,30,0
2012,1,28,7,0,1196.41266
2012,1,28,7,30,13049.29126
2012,1,28,8,0,25236.26074
2012,1,28,8,30,30403.27974
2012,1,28,9,0,31852.78284
2012,1,28,9,30,32220.56857
2012,1,28,10,0,31659.27656
2012,1,28,10,30,30863.26966
2012,1,28,11,0,29999.21812
2012,1,28,11,30,29395.97692
2012,1,28,12,0,28929.26968
2012,1,28,12,30,29142.55514
2012,1,28,13,0,29447.46907
2012,1,28,13,30,29997.61172
2012,1,28,14,0,30441.92005
2012,1,28,14,30,30880.1901
2012,1,28,15,0,30276.4278
2012,1,28,15,30,28570.71355
2012,1,28,16,0,24962.93566
2012,1,28,16,30,13664.93564
2012,1,28,17,0,1711.824979
2012,1,28,17,30,0
2012,1,28,18,0,0
2012,1,28,18,30,0
2012,1,28,19,0,0
2012,1,28,19,30,0
2012,1,28,20,0,0
2012,1,28,20,30,0
2012,1,28,21,0,0
2012,1,28,21,30,0
2012,1,28,22,0,0
2012,1,28,22,30,0
2012,1,28,23,0,0
2012,1,28,23,30,0
2012,1,29,0,0,0
2012,1,29,0,30,0
2012,1,29,1,0,0
2012,1,29,1,30,0
2012,1,29,2,0,0
2012,1,29,2,30,0
2012,1,29,3,0,0
2012,1,29,3,30,0
2012,1,29,4,0,0
2012,1,29,4,30,0
2012,1,29,5,0,0
2012,1,29,5,30,0
2012,1,29,6,0,0
2012,1,29,6,30,0
2012,1,29,7,0,891.5528496
2012,1,29,7,30,12570.96315
2012,1,29,8,0,24279.72051
2012,1,29,8,30,29544.40278
2012,1,29,9,0,29663.32159
2012,1,29,9,30,31252.41319
2012,1,29,10,0,30403.7391
2012,1,29,10,30,29704.12906
2012,1,29,11,0,28901.45521
2012,1,29,11,30,28327.62578
2012,1,29,12,0,27824.29001
2012,1,29,12,30,27351.84972
2012,1,29,13,0,28342.722
2012,1,29,13,30,28812.23626
2012,1,29,14,0,25929.59445
2012,1,29,14,30,27819.42954
2012,1,29,15,0,26948.51151
2012,1,29,15,30,23500.90016
2012,1,29,16,0,19904.91669
2012,1,29,16,30,13773.99739
2012,1,29,17,0,1934.234513
2012,1,29,17,30,0
2012,1,29,18,0,0
2012,1,29,18,30,0
2012,1,29,19,0,0
2012,1,29,19,30,0
2012,1,29,20,0,0
2012,1,29,20,30,0
2012,1,29,21,0,0
2012,1,29,21,30,0
2012,1,29,22,0,0
2012,1,29,22,30,0
2012,1,29,23,0,0
2012,1,29,23,30,0
2012,1,30,0,0,0
2012,1,30,0,30,0
2012,1,30,1,0,0
2012,1,30,1,30,0
2012,1,30,2,0,0
2012,1,30,2,30,0
2012,1,30,3,0,0
2012,1,30,3,30,0
2012,1,30,4,0,0
2012,1,30,4,30,0
2012,1,30,5,0,0
2012,1,30,5,30,0
2012,1,30,6,0,0
2012,1,30,6,30,0
2012,1,30,7,0,376.3577061
2012,1,30,7,30,7567.501394
2012,1,30,8,0,14564.1111
2012,1,30,8,30,23112.931
2012,1,30,9,0,29572.13643
2012,1,30,9,30,30167.04197
2012,1,30,10,0,29837.30179
2012,1,30,10,30,29352.0142
2012,1,30,11,0,28710.76909
2012,1,30,11,30,28269.9325
2012,1,30,12,0,27907.59491
2012,1,30,12,30,27469.36335
2012,1,30,13,0,28528.29105
2012,1,30,13,30,29080.40759
2012,1,30,14,0,20562.99071
2012,1,30,14,30,27933.74244
2012,1,30,15,0,25962.66637
2012,1,30,15,30,11049.70898
2012,1,30,16,0,3328.192565
2012,1,30,16,30,1940.135911
2012,1,30,17,0,218.9985976
2012,1,30,17,30,0
2012,1,30,18,0,0
2012,1,30,18,30,0
2012,1,30,19,0,0
2012,1,30,19,30,0
2012,1,30,20,0,0
2012,1,30,20,30,0
2012,1,30,21,0,0
2012,1,30,21,30,0
2012,1,30,22,0,0
2012,1,30,22,30,0
2012,1,30,23,0,0
2012,1,30,23,30,0
2012,1,31,0,0,0
2012,1,31,0,30,0
2012,1,31,1,0,0
2012,1,31,1,30,0
2012,1,31,2,0,0
2012,1,31,2,30,0
2012,1,31,3,0,0
2012,1,31,3,30,0
2012,1,31,4,0,0
2012,1,31,4,30,0
2012,1,31,5,0,0
2012,1,31,5,30,0
2012,1,31,6,0,0
2012,1,31,6,30,0
2012,1,31,7,0,1252.455084
2012,1,31,7,30,12162.85075
2012,1,31,8,0,21897.55013
2012,1,31,8,30,27113.83503
2012,1,31,9,0,29042.32406
2012,1,31,9,30,29707.81107
2012,1,31,10,0,29477.26288
2012,1,31,10,30,28910.93803
2012,1,31,11,0,28319.4842
2012,1,31,11,30,27892.27917
2012,1,31,12,0,26854.69776
2012,1,31,12,30,27036.34024
2012,1,31,13,0,24571.14819
2012,1,31,13,30,24759.18987
2012,1,31,14,0,28061.94324
2012,1,31,14,30,26254.26227
2012,1,31,15,0,27786.63054
2012,1,31,15,30,27693.62046
2012,1,31,16,0,24064.06393
2012,1,31,16,30,13788.00347
2012,1,31,17,0,2123.796698
2012,1,31,17,30,0
2012,1,31,18,0,0
2012,1,31,18,30,0
2012,1,31,19,0,0
2012,1,31,19,30,0
2012,1,31,20,0,0
2012,1,31,20,30,0
2012,1,31,21,0,0
2012,1,31,21,30,0
2012,1,31,22,0,0
2012,1,31,22,30,0
2012,1,31,23,0,0
2012,1,31,23,30,0
2012,2,1,0,0,0
2012,2,1,0,30,0
2012,2,1,1,0,0
2012,2,1,1,30,0
2012,2,1,2,0,0
2012,2,1,2,30,0
2012,2,1,3,0,0
2012,2,1,3,30,0
2012,2,1,4,0,0
2012,2,1,4,30,0
2012,2,1,5,0,0
2012,2,1,5,30,0
2012,2,1,6,0,0
2012,2,1,6,30,0
2012,2,1,7,0,667.3906137
2012,2,1,7,30,6336.321585
2012,2,1,8,0,10732.07012
2012,2,1,8,30,13777.32452
2012,2,1,9,0,19266.27671
2012,2,1,9,30,29301.46329
2012,2,1,10,0,28185.61013
2012,2,1,10,30,26541.47784
2012,2,1,11,0,26072.49092
2012,2,1,11,30,26673.52598
2012,2,1,12,0,25805.26538
2012,2,1,12,30,23622.80266
2012,2,1,13,0,27115.85643
2012,2,1,13,30,27554.82611
2012,2,1,14,0,29185.71177
2012,2,1,14,30,30725.74596
2012,2,1,15,0,30101.02616
2012,2,1,15,30,28341.10341
2012,2,1,16,0,24109.95011
2012,2,1,16,30,13764.36915
2012,2,1,17,0,2557.25784
2012,2,1,17,30,0
2012,2,1,18,0,0
2012,2,1,18,30,0
2012,2,1,19,0,0
2012,2,1,19,30,0
2012,2,1,20,0,0
2012,2,1,20,30,0
2012,2,1,21,0,0
2012,2,1,21,30,0
2012,2,1,22,0,0
2012,2,1,22,30,0
2012,2,1,23,0,0
2012,2,1,23,30,0
2012,2,2,0,0,0
2012,2,2,0,30,0
2012,2,2,1,0,0
2012,2,2,1,30,0
2012,2,2,2,0,0
2012,2,2,2,30,0
2012,2,2,3,0,0
2012,2,2,3,30,0
2012,2,2,4,0,0
2012,2,2,4,30,0
2012,2,2,5,0,0
2012,2,2,5,30,0
2012,2,2,6,0,0
2012,2,2,6,30,0
2012,2,2,7,0,1785.121605
2012,2,2,7,30,13212.35154
2012,2,2,8,0,24783.90259
2012,2,2,8,30,27138.48314
2012,2,2,9,0,30342.05541
2012,2,2,9,30,30791.7818
2012,2,2,10,0,30283.6471
2012,2,2,10,30,29602.27925
2012,2,2,11,0,28843.70156
2012,2,2,11,30,28323.45192
2012,2,2,12,0,27826.23892
2012,2,2,12,30,27245.31401
2012,2,2,13,0,28207.11076
2012,2,2,13,30,28770.12086
2012,2,2,14,0,29357.33119
2012,2,2,14,30,29877.6611
2012,2,2,15,0,29607.4485
2012,2,2,15,30,28107.25018
2012,2,2,16,0,24147.61506
2012,2,2,16,30,14309.58045
2012,2,2,17,0,2805.795218
2012,2,2,17,30,0
2012,2,2,18,0,0
2012,2,2,18,30,0
2012,2,2,19,0,0
2012,2,2,19,30,0
2012,2,2,20,0,0
2012,2,2,20,30,0
2012,2,2,21,0,0
2012,2,2,21,30,0
2012,2,2,22,0,0
2012,2,2,22,30,0
2012,2,2,23,0,0
2012,2,2,23,30,0
2012,2,3,0,0,0
2012,2,3,0,30,0
2012,2,3,1,0,0
2012,2,3,1,30,0
2012,2,3,2,0,0
2012,2,3,2,30,0
2012,2,3,3,0,0
2012,2,3,3,30,0
2012,2,3,4,0,0
2012,2,3,4,30,0
2012,2,3,5,0,0
2012,2,3,5,30,0
2012,2,3,6,0,0
2012,2,3,6,30,0
2012,2,3,7,0,2018.317348
2012,2,3,7,30,13083.93003
2012,2,3,8,0,23994.23233
2012,2,3,8,30,27749.74685
2012,2,3,9,0,30966.18588
2012,2,3,9,30,31380.74305
2012,2,3,10,0,30923.99181
2012,2,3,10,30,30320.51211
2012,2,3,11,0,29578.73557
2012,2,3,11,30,29058.28241
2012,2,3,12,0,27935.36467
2012,2,3,12,30,28050.57232
2012,2,3,13,0,29056.86339
2012,2,3,13,30,29471.52319
2012,2,3,14,0,28948.5462
2012,2,3,14,30,29260.13928
2012,2,3,15,0,30047.98757
2012,2,3,15,30,28581.59585
2012,2,3,16,0,25160.34571
2012,2,3,16,30,15445.95502
2012,2,3,17,0,3333.557788
2012,2,3,17,30,0
2012,2,3,18,0,0
2012,2,3,18,30,0
2012,2,3,19,0,0
2012,2,3,19,30,0
2012,2,3,20,0,0
2012,2,3,20,30,0
2012,2,3,21,0,0
2012,2,3,21,30,0
2012,2,3,22,0,0
2012,2,3,22,30,0
2012,2,3,23,0,0
2012,2,3,23,30,0
2012,2,4,0,0,0
2012,2,4,0,30,0
2012,2,4,1,0,0
2012,2,4,1,30,0
2012,2,4,2,0,0
2012,2,4,2,30,0
2012,2,4,3,0,0
2012,2,4,3,30,0
2012,2,4,4,0,0
2012,2,4,4,30,0
2012,2,4,5,0,0
2012,2,4,5,30,0
2012,2,4,6,0,0
2012,2,4,6,30,0
2012,2,4,7,0,2270.079151
2012,2,4,7,30,13126.70694
2012,2,4,8,0,23671.23467
2012,2,4,8,30,28827.37754
2012,2,4,9,0,30615.42399
2012,2,4,9,30,31159.15932
2012,2,4,10,0,30639.49195
2012,2,4,10,30,30113.82023
2012,2,4,11,0,29408.03189
2012,2,4,11,30,28954.02531
2012,2,4,12,0,28623.75145
2012,2,4,12,30,28837.15483
2012,2,4,13,0,29205.65919
2012,2,4,13,30,29566.16548
2012,2,4,14,0,29992.07692
2012,2,4,14,30,30401.82883
2012,2,4,15,0,29797.10781
2012,2,4,15,30,28108.43119
2012,2,4,16,0,24933.46396
2012,2,4,16,30,15585.45307
2012,2,4,17,0,3477.473019
2012,2,4,17,30,0
2012,2,4,18,0,0
2012,2,4,18,30,0
2012,2,4,19,0,0
2012,2,4,19,30,0
2012,2,4,20,0,0
2012,2,4,20,30,0
2012,2,4,21,0,0
2012,2,4,21,30,0
2012,2,4,22,0,0
2012,2,4,22,30,0
2012,2,4,23,0,0
2012,2,4,23,30,0
2012,2,5,0,0,0
2012,2,5,0,30,0
2012,2,5,1,0,0
2012,2,5,1,30,0
2012,2,5,2,0,0
2012,2,5,2,30,0
2012,2,5,3,0,0
2012,2,5,3,30,0
2012,2,5,4,0,0
2012,2,5,4,30,0
2012,2,5,5,0,0
2012,2,5,5,30,0
2012,2,5,6,0,0
2012,2,5,6,30,0
2012,2,5,7,0,2709.735227
2012,2,5,7,30,13670.66541
2012,2,5,8,0,25633.7995
2012,2,5,8,30,29120.81728
2012,2,5,9,0,30708.85178
2012,2,5,9,30,30920.21419
2012,2,5,10,0,30508.31997
2012,2,5,10,30,29966.76971
2012,2,5,11,0,29310.46787
2012,2,5,11,30,28868.63895
2012,2,5,12,0,28523.48227
2012,2,5,12,30,28707.58735
2012,2,5,13,0,29110.52947
2012,2,5,13,30,29541.21833
2012,2,5,14,0,29992.6229
2012,2,5,14,30,30424.05758
2012,2,5,15,0,30188.58114
2012,2,5,15,30,28777.43614
2012,2,5,16,0,25663.34766
2012,2,5,16,30,16333.24755
2012,2,5,17,0,4035.547097
2012,2,5,17,30,0
2012,2,5,18,0,0
2012,2,5,18,30,0
2012,2,5,19,0,0
2012,2,5,19,30,0
2012,2,5,20,0,0
2012,2,5,20,30,0
2012,2,5,21,0,0
2012,2,5,21,30,0
2012,2,5,22,0,0
2012,2,5,22,30,0
2012,2,5,23,0,0
2012,2,5,23,30,0
2012,2,6,0,0,0
2012,2,6,0,30,0
2012,2,6,1,0,0
2012,2,6,1,30,0
2012,2,6,2,0,0
2012,2,6,2,30,0
2012,2,6,3,0,0
2012,2,6,3,30,0
2012,2,6,4,0,0
2012,2,6,4,30,0
2012,2,6,5,0,0
2012,2,6,5,30,0
2012,2,6,6,0,0
2012,2,6,6,30,0
2012,2,6,7,0,836.0867123
2012,2,6,7,30,5195.165341
2012,2,6,8,0,6743.813658
2012,2,6,8,30,12062.77707
2012,2,6,9,0,14936.99383
2012,2,6,9,30,18516.35753
2012,2,6,10,0,22594.95722
2012,2,6,10,30,22526.00386
2012,2,6,11,0,24163.61947
2012,2,6,11,30,21315.32317
2012,2,6,12,0,21476.01487
2012,2,6,12,30,19239.97321
2012,2,6,13,0,21925.66675
2012,2,6,13,30,21616.50635
2012,2,6,14,0,14134.62258
2012,2,6,14,30,9806.720012
2012,2,6,15,0,15256.74049
2012,2,6,15,30,14559.98958
2012,2,6,16,0,11092.15493
2012,2,6,16,30,3148.04537
2012,2,6,17,0,522.1332013
2012,2,6,17,30,0
2012,2,6,18,0,0
2012,2,6,18,30,0
2012,2,6,19,0,0
2012,2,6,19,30,0
2012,2,6,20,0,0
2012,2,6,20,30,0
2012,2,6,21,0,0
2012,2,6,21,30,0
2012,2,6,22,0,0
2012,2,6,22,30,0
2012,2,6,23,0,0
2012,2,6,23,30,0
2012,2,7,0,0,0
2012,2,7,0,30,0
2012,2,7,1,0,0
2012,2,7,1,30,0
2012,2,7,2,0,0
2012,2,7,2,30,0
2012,2,7,3,0,0
2012,2,7,3,30,0
2012,2,7,4,0,0
2012,2,7,4,30,0
2012,2,7,5,0,0
2012,2,7,5,30,0
2012,2,7,6,0,0
2012,2,7,6,30,0
2012,2,7,7,0,7.11921317
2012,2,7,7,30,129.4933216
2012,2,7,8,0,474.6583187
2012,2,7,8,30,1537.983641
2012,2,7,9,0,2297.704342
2012,2,7,9,30,3884.371185
2012,2,7,10,0,3708.774962
2012,2,7,10,30,7637.67716
2012,2,7,11,0,13913.26314
2012,2,7,11,30,10550.01081
2012,2,7,12,0,12904.33971
2012,2,7,12,30,11848.31451
2012,2,7,13,0,11929.92598
2012,2,7,13,30,11135.54929
2012,2,7,14,0,6496.778221
2012,2,7,14,30,3104.316584
2012,2,7,15,0,2952.375177
2012,2,7,15,30,1733.908639
2012,2,7,16,0,567.5249491
2012,2,7,16,30,1218.293449
2012,2,7,17,0,283.9478369
2012,2,7,17,30,0
2012,2,7,18,0,0
2012,2,7,18,30,0
2012,2,7,19,0,0
2012,2,7,19,30,0
2012,2,7,20,0,0
2012,2,7,20,30,0
2012,2,7,21,0,0
2012,2,7,21,30,0
2012,2,7,22,0,0
2012,2,7,22,30,0
2012,2,7,23,0,0
2012,2,7,23,30,0
2012,2,8,0,0,0
2012,2,8,0,30,0
2012,2,8,1,0,0
2012,2,8,1,30,0
2012,2,8,2,0,0
2012,2,8,2,30,0
2012,2,8,3,0,0
2012,2,8,3,30,0
2012,2,8,4,0,0
2012,2,8,4,30,0
2012,2,8,5,0,0
2012,2,8,5,30,0
2012,2,8,6,0,0
2012,2,8,6,30,0
2012,2,8,7,0,2942.734846
2012,2,8,7,30,14377.05648
2012,2,8,8,0,24291.17907
2012,2,8,8,30,27917.37328
2012,2,8,9,0,29645.1046
2012,2,8,9,30,30371.01264
2012,2,8,10,0,30370.11011
2012,2,8,10,30,29887.77322
2012,2,8,11,0,29358.45794
2012,2,8,11,30,28980.48802
2012,2,8,12,0,28629.74874
2012,2,8,12,30,28832.15673
2012,2,8,13,0,29137.94171
2012,2,8,13,30,29544.11864
2012,2,8,14,0,29935.40988
2012,2,8,14,30,30396.12585
2012,2,8,15,0,29800.06824
2012,2,8,15,30,28189.19958
2012,2,8,16,0,24306.40505
2012,2,8,16,30,15775.31366
2012,2,8,17,0,4690.362507
2012,2,8,17,30,0
2012,2,8,18,0,0
2012,2,8,18,30,0
2012,2,8,19,0,0
2012,2,8,19,30,0
2012,2,8,20,0,0
2012,2,8,20,30,0
2012,2,8,21,0,0
2012,2,8,21,30,0
2012,2,8,22,0,0
2012,2,8,22,30,0
2012,2,8,23,0,0
2012,2,8,23,30,0
2012,2,9,0,0,0
2012,2,9,0,30,0
2012,2,9,1,0,0
2012,2,9,1,30,0
2012,2,9,2,0,0
2012,2,9,2,30,0
2012,2,9,3,0,0
2012,2,9,3,30,0
2012,2,9,4,0,0
2012,2,9,4,30,0
2012,2,9,5,0,0
2012,2,9,5,30,0
2012,2,9,6,0,0
2012,2,9,6,30,0
2012,2,9,7,0,3371.685431
2012,2,9,7,30,15385.29198
2012,2,9,8,0,25068.95692
2012,2,9,8,30,28333.57361
2012,2,9,9,0,29889.70206
2012,2,9,9,30,30132.97995
2012,2,9,10,0,29842.17784
2012,2,9,10,30,29430.46009
2012,2,9,11,0,28946.07309
2012,2,9,11,30,28694.77838
2012,2,9,12,0,28561.66047
2012,2,9,12,30,28896.43755
2012,2,9,13,0,29391.63755
2012,2,9,13,30,30001.59875
2012,2,9,14,0,30589.73106
2012,2,9,14,30,31145.57695
2012,2,9,15,0,30916.27958
